Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
NSGAII surrogate LSTM 20%,DTLZ7,6,Time,20.15880370140076
NSGAII surrogate LSTM 20%,DTLZ7,7,Time,21.863179683685303
NSGAII surrogate LSTM 20%,DTLZ7,8,Time,20.259153366088867
NSGAII surrogate LSTM 20%,DTLZ7,9,Time,20.37298011779785
NSGAII surrogate LSTM 30%,DTLZ7,0,EP,0.5404978425054932
NSGAII surrogate LSTM 30%,DTLZ7,0,HV,0.2717148522885591
NSGAII surrogate LSTM 30%,DTLZ7,1,EP,0.7387227092314521
NSGAII surrogate LSTM 30%,DTLZ7,1,HV,0.183161856754792
NSGAII surrogate LSTM 30%,DTLZ7,2,EP,0.5272477717169668
NSGAII surrogate LSTM 30%,DTLZ7,2,HV,0.26124725412773425
NSGAII surrogate LSTM 30%,DTLZ7,3,EP,0.5586893987049586
NSGAII surrogate LSTM 30%,DTLZ7,3,HV,0.256885098988475
NSGAII surrogate LSTM 30%,DTLZ7,4,EP,0.6583650805748571
NSGAII surrogate LSTM 30%,DTLZ7,4,HV,0.19638082271273952
NSGAII surrogate LSTM 30%,DTLZ7,5,EP,0.6167535200420217
NSGAII surrogate LSTM 30%,DTLZ7,5,HV,0.2416088882108009
NSGAII surrogate LSTM 30%,DTLZ7,6,EP,0.6664484426761301
NSGAII surrogate LSTM 30%,DTLZ7,6,HV,0.1784422721598117
NSGAII surrogate LSTM 30%,DTLZ7,7,EP,0.7345187568717169
NSGAII surrogate LSTM 30%,DTLZ7,7,HV,0.17769972184978422
NSGAII surrogate LSTM 30%,DTLZ7,8,EP,0.6731049187933382
NSGAII surrogate LSTM 30%,DTLZ7,8,HV,0.18250163977343212
NSGAII surrogate LSTM 30%,DTLZ7,9,EP,0.6052689282003367
NSGAII surrogate LSTM 30%,DTLZ7,9,HV,0.2375409931294809
NSGAII surrogate LSTM 30%,DTLZ7,0,Time,20.880163669586178
NSGAII surrogate LSTM 30%,DTLZ7,1,Time,21.97608971595764
NSGAII surrogate LSTM 30%,DTLZ7,2,Time,21.948134899139404
NSGAII surrogate LSTM 30%,DTLZ7,3,Time,20.83710193634033
NSGAII surrogate LSTM 30%,DTLZ7,4,Time,21.086752891540527
NSGAII surrogate LSTM 30%,DTLZ7,5,Time,20.855180025100708
NSGAII surrogate LSTM 30%,DTLZ7,6,Time,21.386387586593628
NSGAII surrogate LSTM 30%,DTLZ7,7,Time,20.942770957946774
NSGAII surrogate LSTM 30%,DTLZ7,8,Time,22.76730728149414
NSGAII surrogate LSTM 30%,DTLZ7,9,Time,20.93550968170166
NSGAII surrogate MOLMLP 10%,DTLZ7,0,EP,0.4004454870344549
NSGAII surrogate MOLMLP 10%,DTLZ7,0,HV,0.6239582170402427
NSGAII surrogate MOLMLP 10%,DTLZ7,1,EP,0.4586919279949713
NSGAII surrogate MOLMLP 10%,DTLZ7,1,HV,0.5280052229266959
NSGAII surrogate MOLMLP 10%,DTLZ7,2,EP,0.3898258793060408
NSGAII surrogate MOLMLP 10%,DTLZ7,2,HV,0.6308721464471962
NSGAII surrogate MOLMLP 10%,DTLZ7,3,EP,0.4761178514741871
NSGAII surrogate MOLMLP 10%,DTLZ7,3,HV,0.4777573199244343
