Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
NSGAII surrogate iSOUPTR 10%,ZDT2,5,EP,0.12882795863193386
NSGAII surrogate iSOUPTR 10%,ZDT2,5,HV,1.5232648845377157
NSGAII surrogate iSOUPTR 10%,ZDT2,6,EP,-0.1699450842803512
NSGAII surrogate iSOUPTR 10%,ZDT2,6,HV,2.1155393857072897
NSGAII surrogate iSOUPTR 10%,ZDT2,7,EP,-0.08520731929422176
NSGAII surrogate iSOUPTR 10%,ZDT2,7,HV,1.8141557918382194
NSGAII surrogate iSOUPTR 10%,ZDT2,8,EP,0.4543617950279579
NSGAII surrogate iSOUPTR 10%,ZDT2,8,HV,0.3113477398531016
NSGAII surrogate iSOUPTR 10%,ZDT2,9,EP,-0.16619001172954356
NSGAII surrogate iSOUPTR 10%,ZDT2,9,HV,4.385414081478978
NSGAII surrogate iSOUPTR 10%,ZDT2,0,Time,20.944355249404907
NSGAII surrogate iSOUPTR 10%,ZDT2,1,Time,19.529080390930176
NSGAII surrogate iSOUPTR 10%,ZDT2,2,Time,20.462223529815674
NSGAII surrogate iSOUPTR 10%,ZDT2,3,Time,19.863635063171387
NSGAII surrogate iSOUPTR 10%,ZDT2,4,Time,19.72366499900818
NSGAII surrogate iSOUPTR 10%,ZDT2,5,Time,21.546945571899414
NSGAII surrogate iSOUPTR 10%,ZDT2,6,Time,19.59645175933838
NSGAII surrogate iSOUPTR 10%,ZDT2,7,Time,19.85805320739746
NSGAII surrogate iSOUPTR 10%,ZDT2,8,Time,21.26378345489502
NSGAII surrogate iSOUPTR 10%,ZDT2,9,Time,19.682708740234375
NSGAII surrogate iSOUPTR 20%,ZDT1,0,EP,0.07594749817140661
NSGAII surrogate iSOUPTR 20%,ZDT1,0,HV,0.8886130889028147
NSGAII surrogate iSOUPTR 20%,ZDT1,1,EP,-0.04796035045090835
NSGAII surrogate iSOUPTR 20%,ZDT1,1,HV,1.2449060909877971
NSGAII surrogate iSOUPTR 20%,ZDT1,2,EP,-0.0719989857621749
NSGAII surrogate iSOUPTR 20%,ZDT1,2,HV,1.2964782785866216
NSGAII surrogate iSOUPTR 20%,ZDT1,3,EP,0.03883148255789026
NSGAII surrogate iSOUPTR 20%,ZDT1,3,HV,0.9881992591564972
NSGAII surrogate iSOUPTR 20%,ZDT1,4,EP,0.08621246573265881
NSGAII surrogate iSOUPTR 20%,ZDT1,4,HV,0.8358873179301901
NSGAII surrogate iSOUPTR 20%,ZDT1,5,EP,-0.29495221715761083
NSGAII surrogate iSOUPTR 20%,ZDT1,5,HV,2.1479110621372834
NSGAII surrogate iSOUPTR 20%,ZDT1,6,EP,-0.04002235910521684
NSGAII surrogate iSOUPTR 20%,ZDT1,6,HV,1.1876974882939322
NSGAII surrogate iSOUPTR 20%,ZDT1,7,EP,-0.3033273372667178
NSGAII surrogate iSOUPTR 20%,ZDT1,7,HV,2.1014523270917187
NSGAII surrogate iSOUPTR 20%,ZDT1,8,EP,-0.0670172315308672
NSGAII surrogate iSOUPTR 20%,ZDT1,8,HV,1.358735582233394
NSGAII surrogate iSOUPTR 20%,ZDT1,9,EP,-0.191358736079228
NSGAII surrogate iSOUPTR 20%,ZDT1,9,HV,1.824948497579006
NSGAII surrogate iSOUPTR 20%,ZDT1,0,Time,21.374475240707397
NSGAII surrogate iSOUPTR 20%,ZDT1,1,Time,21.6595721244812
NSGAII surrogate iSOUPTR 20%,ZDT1,2,Time,21.622556686401367
NSGAII surrogate iSOUPTR 20%,ZDT1,3,Time,20.444226026535034
NSGAII surrogate iSOUPTR 20%,ZDT1,4,Time,21.739053964614868
NSGAII surrogate iSOUPTR 20%,ZDT1,5,Time,21.524502754211426
NSGAII surrogate iSOUPTR 20%,ZDT1,6,Time,22.322425842285156
NSGAII surrogate iSOUPTR 20%,ZDT1,7,Time,21.588374853134155
NSGAII surrogate iSOUPTR 20%,ZDT1,8,Time,21.4684476852417
NSGAII surrogate iSOUPTR 20%,ZDT1,9,Time,21.743414163589478
NSGAII surrogate iSOUPTR 20%,ZDT2,0,EP,0.002816422311644473
NSGAII surrogate iSOUPTR 20%,ZDT2,0,HV,0.7718072441318472
NSGAII surrogate iSOUPTR 20%,ZDT2,1,EP,-0.004104277157658598
NSGAII surrogate iSOUPTR 20%,ZDT2,1,HV,0.8959962731520372
NSGAII surrogate iSOUPTR 20%,ZDT2,2,EP,0.35650901204065955
NSGAII surrogate iSOUPTR 20%,ZDT2,2,HV,0.5241599332571927
NSGAII surrogate iSOUPTR 20%,ZDT2,3,EP,-0.00048271828784329784
NSGAII surrogate iSOUPTR 20%,ZDT2,3,HV,0.7794192753914249
NSGAII surrogate iSOUPTR 20%,ZDT2,4,EP,-0.06537218416065771
NSGAII surrogate iSOUPTR 20%,ZDT2,4,HV,1.0877937975222909
NSGAII surrogate iSOUPTR 20%,ZDT2,5,EP,-0.0635406370218986
NSGAII surrogate iSOUPTR 20%,ZDT2,5,HV,1.0951764198066702
NSGAII surrogate iSOUPTR 20%,ZDT2,6,EP,0.15844332973901532
NSGAII surrogate iSOUPTR 20%,ZDT2,6,HV,0.5416541070277083
NSGAII surrogate iSOUPTR 20%,ZDT2,7,EP,0.35284423750289157
NSGAII surrogate iSOUPTR 20%,ZDT2,7,HV,0.31747497590464185
NSGAII surrogate iSOUPTR 20%,ZDT2,8,EP,0.02255467160695146
NSGAII surrogate iSOUPTR 20%,ZDT2,8,HV,0.8928416749719021
NSGAII surrogate iSOUPTR 20%,ZDT2,9,EP,0.3913170795892285
NSGAII surrogate iSOUPTR 20%,ZDT2,9,HV,0.2812343943769588
NSGAII surrogate iSOUPTR 20%,ZDT2,0,Time,21.788997173309326
NSGAII surrogate iSOUPTR 20%,ZDT2,1,Time,21.377320289611816
NSGAII surrogate iSOUPTR 20%,ZDT2,2,Time,21.02801752090454
NSGAII surrogate iSOUPTR 20%,ZDT2,3,Time,22.107567071914673
NSGAII surrogate iSOUPTR 20%,ZDT2,4,Time,22.18707251548767
NSGAII surrogate iSOUPTR 20%,ZDT2,5,Time,21.376261949539185
NSGAII surrogate iSOUPTR 20%,ZDT2,6,Time,22.20560884475708
NSGAII surrogate iSOUPTR 20%,ZDT2,7,Time,21.994538068771362
NSGAII surrogate iSOUPTR 20%,ZDT2,8,Time,22.585996389389038
NSGAII surrogate iSOUPTR 20%,ZDT2,9,Time,20.339696407318115
NSGAII surrogate iSOUPTR 30%,ZDT1,0,EP,0.08049726098500165
NSGAII surrogate iSOUPTR 30%,ZDT1,0,HV,0.7487974864921467
NSGAII surrogate iSOUPTR 30%,ZDT1,1,EP,0.06678870457571973
NSGAII surrogate iSOUPTR 30%,ZDT1,1,HV,0.8578098318359831
NSGAII surrogate iSOUPTR 30%,ZDT1,2,EP,0.08574805912828393
NSGAII surrogate iSOUPTR 30%,ZDT1,2,HV,0.8000758616276152
NSGAII surrogate iSOUPTR 30%,ZDT1,3,EP,0.10224289564769455
NSGAII surrogate iSOUPTR 30%,ZDT1,3,HV,0.7554176196062954
NSGAII surrogate iSOUPTR 30%,ZDT1,4,EP,0.0842571555080498
NSGAII surrogate iSOUPTR 30%,ZDT1,4,HV,0.7455127210300829
NSGAII surrogate iSOUPTR 30%,ZDT1,5,EP,0.0711216928404158
NSGAII surrogate iSOUPTR 30%,ZDT1,5,HV,0.9191361297597679
NSGAII surrogate iSOUPTR 30%,ZDT1,6,EP,0.0891540202352373
NSGAII surrogate iSOUPTR 30%,ZDT1,6,HV,0.7440927364892841
NSGAII surrogate iSOUPTR 30%,ZDT1,7,EP,0.07805121605531781
NSGAII surrogate iSOUPTR 30%,ZDT1,7,HV,0.750247784618133
NSGAII surrogate iSOUPTR 30%,ZDT1,8,EP,-0.09386252500076417
NSGAII surrogate iSOUPTR 30%,ZDT1,8,HV,1.3186953490317181
NSGAII surrogate iSOUPTR 30%,ZDT1,9,EP,0.10524562298387753
NSGAII surrogate iSOUPTR 30%,ZDT1,9,HV,0.7399701389918852
NSGAII surrogate iSOUPTR 30%,ZDT1,0,Time,23.647658824920654
NSGAII surrogate iSOUPTR 30%,ZDT1,1,Time,23.682451248168945
NSGAII surrogate iSOUPTR 30%,ZDT1,2,Time,24.0625901222229
NSGAII surrogate iSOUPTR 30%,ZDT1,3,Time,22.5474910736084
NSGAII surrogate iSOUPTR 30%,ZDT1,4,Time,23.50654649734497
NSGAII surrogate iSOUPTR 30%,ZDT1,5,Time,23.68970537185669
NSGAII surrogate iSOUPTR 30%,ZDT1,6,Time,24.71554136276245
NSGAII surrogate iSOUPTR 30%,ZDT1,7,Time,23.11460566520691
NSGAII surrogate iSOUPTR 30%,ZDT1,8,Time,22.596566438674927
NSGAII surrogate iSOUPTR 30%,ZDT1,9,Time,22.308741569519043
NSGAII surrogate iSOUPTR 30%,ZDT2,0,EP,-0.007076270686115715
NSGAII surrogate iSOUPTR 30%,ZDT2,0,HV,0.9792484293938571
NSGAII surrogate iSOUPTR 30%,ZDT2,1,EP,-0.010595065722494357
NSGAII surrogate iSOUPTR 30%,ZDT2,1,HV,1.1012528996549436
NSGAII surrogate iSOUPTR 30%,ZDT2,2,EP,0.17646314076366887
NSGAII surrogate iSOUPTR 30%,ZDT2,2,HV,0.40048464092451325
NSGAII surrogate iSOUPTR 30%,ZDT2,3,EP,0.24455928388236364
NSGAII surrogate iSOUPTR 30%,ZDT2,3,HV,0.3735140628019362
NSGAII surrogate iSOUPTR 30%,ZDT2,4,EP,0.015597520841616141
NSGAII surrogate iSOUPTR 30%,ZDT2,4,HV,0.8089189434740865
NSGAII surrogate iSOUPTR 30%,ZDT2,5,EP,0.04381603843956372
